id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1568070902847356929,1568070902847356929,2022-09-09 02:56:51 UTC,2022-09-09,02:56:51,+0000,1396333284,fatheraby,ABCORNERSTONE,,"3. The state of the Singers Voice during performance
4. Singing habits &amp;talking patterns/ responsibilities

Ten hag ericksen The Crown Anthony Maguire King Charles Mr and Mrs Ikoyi #IrishTwitter Putin No EPL University of Ibadan #Friday Balmoral Wizkid Manchester United Deborah",en,[],[],[],0,0,0,"['irishtwitter', 'friday']",[],https://twitter.com/Fatheraby/status/1568070902847356929,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568070060811468800,1568070060811468800,2022-09-09 02:53:30 UTC,2022-09-09,02:53:30,+0000,1396333284,fatheraby,ABCORNERSTONE,,"Singing high notes is a function of 1. what part a singer falls into naturally
2. The key being used to sing

Ten hag ericksen The Crown Anthony Maguire King Charles Mr and Mrs Ikoyi #IrishTwitter Putin No EPL University of Ibadan #Friday Balmoral Wizkid Manchester United Deborah",en,[],[],[],0,1,0,"['irishtwitter', 'friday']",[],https://twitter.com/Fatheraby/status/1568070060811468800,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568069640617689088,1568069640617689088,2022-09-09 02:51:50 UTC,2022-09-09,02:51:50,+0000,1471803160230449154,deniesenola,Mr. Enola,,Good morning grand daughters and grand sons of King Charles 111.,en,[],[],[],0,0,0,[],[],https://twitter.com/DeniesEnola/status/1568069640617689088,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568069325151510530,1568069325151510530,2022-09-09 02:50:35 UTC,2022-09-09,02:50:35,+0000,1396333284,fatheraby,ABCORNERSTONE,,"After listening to her sing on a couple of keys, I came to the conclusion that I have seen with a few others
Ten hag ericksen The Crown Anthony Maguire King Charles Mr and Mrs Ikoyi #IrishTwitter Putin No EPL University of Ibadan #Friday Balmoral Wizkid Manchester United Deborah",en,[],[],[],0,1,0,"['irishtwitter', 'friday']",[],https://twitter.com/Fatheraby/status/1568069325151510530,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568069104090730498,1568069104090730498,2022-09-09 02:49:42 UTC,2022-09-09,02:49:42,+0000,1396333284,fatheraby,ABCORNERSTONE,,"Coaching Tips for Singers.
Student: How can sing higher?
Me: Let me hear you on a few keys..
#Vocalcarecoach
Ten hag ericksen The Crown Anthony Maguire King Charles Mr and Mrs Ikoyi #IrishTwitter Putin No EPL University of Ibadan #Friday Balmoral Wizkid Manchester United Deborah",en,[],[],[],0,1,0,"['vocalcarecoach', 'irishtwitter', 'friday']",[],https://twitter.com/Fatheraby/status/1568069104090730498,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568067933146075136,1568067933146075136,2022-09-09 02:45:03 UTC,2022-09-09,02:45:03,+0000,17514544,scotinus,scotinus 🏴󠁧󠁢󠁳󠁣󠁴󠁿❤🇺🇦,,"#KingCharles first task will be to gently navigate the classic ""Oh No, I'm devastated!!!"" vs ""Finally!!!"" dichotomy.",en,[],[],[],0,0,0,['kingcharles'],[],https://twitter.com/scotinus/status/1568067933146075136,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568066643070255108,1568066643070255108,2022-09-09 02:39:55 UTC,2022-09-09,02:39:55,+0000,1396333284,fatheraby,ABCORNERSTONE,,"Celebrating Her Majesty's life &amp; legacy of Faith &amp;Service to humanity.
Rest on in His bossom Queen Elizabeth II

Long live King Charles III
May your reign be fruitful &amp;peaceful.

#QueenElizabethII #RoyalFamily #England #UnitedKingdom #KingCharles #KingIsBack #UKNews #Royalty https://t.co/1co6etDQOg",en,[],[],"['https://pbs.twimg.com/media/FcLkS-BXwAI-Gye.jpg', 'https://pbs.twimg.com/media/FcLkTIXWAAABQvT.jpg']",0,0,0,"['queenelizabethii', 'royalfamily', 'england', 'unitedkingdom', 'kingcharles', 'kingisback', 'uknews', 'royalty']",[],https://twitter.com/Fatheraby/status/1568066643070255108,,,1,https://pbs.twimg.com/media/FcLkS-BXwAI-Gye.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568066278417383424,1568066278417383424,2022-09-09 02:38:28 UTC,2022-09-09,02:38:28,+0000,1165435388,kubaigeneral,Kamatimú 🇰🇪,,"Despite the death of Queen Elizabeth &amp; ascendency of King Charles, Uhuru Kenyatta says he still recognizes Queen Elizabeth as his leader.",en,[],[],[],0,0,1,[],[],https://twitter.com/KubaiGeneral/status/1568066278417383424,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568065292424695815,1568065292424695815,2022-09-09 02:34:33 UTC,2022-09-09,02:34:33,+0000,3291294066,tupraise37,Temitope Adebajo,,"Queen Elizabeth ti ku 
King Charles wole lese kese, 
Hmmm 🤔 if na my area fight go don happen, Adele go first take over until they decide who go rule next..
#RIPQueenElizabeth #iPhone14Pro #MRMONEYWITHTHEVIBE",en,[],[],[],0,0,1,"['ripqueenelizabeth', 'iphone14pro', 'mrmoneywiththevibe']",[],https://twitter.com/Tupraise37/status/1568065292424695815,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568065026791014402,1568065026791014402,2022-09-09 02:33:30 UTC,2022-09-09,02:33:30,+0000,1480447498372227073,thatcologneboy,ADRON HOMES,,"Putin to King Charles
https://t.co/Isgsf5PeZz",en,[],['https://twitter.com/thatcologneboy/status/1567637569780826114?t=D7h-bhUGfWBI6_lM7pAt9g&s=19'],[],0,0,0,[],[],https://twitter.com/thatcologneboy/status/1568065026791014402,,https://twitter.com/thatcologneboy/status/1567637569780826114?t=D7h-bhUGfWBI6_lM7pAt9g&s=19,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568063577612763138,1567928275913121792,2022-09-09 02:27:44 UTC,2022-09-09,02:27:44,+0000,1445929828738162690,its_samsnipe,Samsnipe💦💪👽🎶,,@RoyalFamily @gerardromero My condolences to you king Charles and your family,en,"['royalfamily', 'gerardromero']",[],[],0,0,1,[],[],https://twitter.com/Its_Samsnipe/status/1568063577612763138,,,0,,Nigeria,,,,,,"{'user_id': '36042554', 'username': 'RoyalFamily'}",,,,
1568063476018323460,1567954624623292416,2022-09-09 02:27:20 UTC,2022-09-09,02:27:20,+0000,1410935150762921985,mr_boakyeyiadom,MR.BOAKYE-YIADOM,,@Wise6190 Now de brand name don changed to King Charles cocoa butter 😫 REST IN PEACE Maa LIZZY 💔,en,['wise6190'],[],[],0,0,0,[],[],https://twitter.com/mr_boakyeyiadom/status/1568063476018323460,,,0,,Nigeria,,,,,,"{'user_id': '1223560364035661824', 'username': 'Wise6190'}",,,,
1568063308619517953,1568063308619517953,2022-09-09 02:26:40 UTC,2022-09-09,02:26:40,+0000,3595995792,jokesnaija,Jokes Naija,,"What to know about King Charles III, Britain’s new monarch

via Jokes Naija https://t.co/dJz1XVr4pc",en,[],['https://bit.ly/3QpxkxL'],[],0,0,1,[],[],https://twitter.com/JokesNaija/status/1568063308619517953,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568061209814900737,1568061209814900737,2022-09-09 02:18:20 UTC,2022-09-09,02:18:20,+0000,1512122763548540930,jokadam3asseb,𝒥🄞𝓴Ễ𝓡🃏,,King charles said: https://t.co/fPoVuTgTRr,en,[],[],['https://pbs.twimg.com/media/FcLfW-cWYAA3ZXq.jpg'],1,0,3,[],[],https://twitter.com/jokadam3asseb/status/1568061209814900737,,,1,https://pbs.twimg.com/media/FcLfW-cWYAA3ZXq.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568060895162507265,1568060895162507265,2022-09-09 02:17:05 UTC,2022-09-09,02:17:05,+0000,1692090457,benedictuskowed,benedictus kow edonu,,How King Charles III might rule https://t.co/waPsCnEYs7 via @voxdotcom,en,['voxdotcom'],['https://www.vox.com/world/2022/9/8/22770758/prince-charles-becomes-king-united-kingdom-queen-elizabeth-dies?utm_campaign=vox&utm_content=entry&utm_medium=social&utm_source=twitter'],[],0,0,0,[],[],https://twitter.com/benedictuskowed/status/1568060895162507265,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568059569145872384,1568059569145872384,2022-09-09 02:11:49 UTC,2022-09-09,02:11:49,+0000,2929548178,adult_gambinoh,P A P I♠️,,King Charles III getting ready for his first day as the King of England and leader of the Monarchy. https://t.co/uahJoi7h6l,en,[],[],[],0,0,0,[],[],https://twitter.com/adult_gambinoh/status/1568059569145872384,,,1,https://pbs.twimg.com/ext_tw_video_thumb/1568059409502191616/pu/img/R4henVy3VGLV39r4.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568059041103888388,1567937528182734850,2022-09-09 02:09:43 UTC,2022-09-09,02:09:43,+0000,969664703646625792,egbelekeropo,Egbeleke Ropo,,@Baronchinedu @Chiceeeyyyy @PreciousIkpang @proudlylizy @SirFavoye @Morris_Monye It bihari filling us and you are a bout to bring emi lo kan. So don't king Charles next year,en,"['baronchinedu', 'chiceeeyyyy', 'preciousikpang', 'proudlylizy', 'sirfavoye', 'morris_monye']",[],[],0,0,0,[],[],https://twitter.com/EgbelekeRopo/status/1568059041103888388,,,0,,Nigeria,,,,,,"{'user_id': '1541861095488593925', 'username': 'Baronchinedu'}",,,,
1568058914616344576,1568058914616344576,2022-09-09 02:09:13 UTC,2022-09-09,02:09:13,+0000,840633267284000769,ekhnews_en,AlEkhbariya News,,"HRH Crown Prince Mohammed bin Salman extends his condolences to His Majesty King Charles III of the United Kingdom of Great #Britain and Northern Ireland on the death of Her Majesty #QueenElizabeth II.

#EKHNews_EN https://t.co/h2eA3aztRf",en,[],[],['https://pbs.twimg.com/media/FcLdQgxX0AECcbq.jpg'],0,2,3,"['britain', 'queenelizabeth', 'ekhnews_en']",[],https://twitter.com/EKHNews_EN/status/1568058914616344576,,,1,https://pbs.twimg.com/media/FcLdQgxX0AECcbq.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568058587993325570,1568058587993325570,2022-09-09 02:07:55 UTC,2022-09-09,02:07:55,+0000,914147090015670272,ksamofaen,Foreign Ministry 🇸🇦,,HRH Crown Prince Mohammed bin Salman extends his condolences to His Majesty King Charles III of the United Kingdom of Great #Britain and Northern Ireland on the death of Her Majesty Queen Elizabeth II. https://t.co/IgVBLLu45l,en,[],[],['https://pbs.twimg.com/media/FcLc8cQXwAosa2K.jpg'],5,12,50,['britain'],[],https://twitter.com/KSAmofaEN/status/1568058587993325570,,,1,https://pbs.twimg.com/media/FcLc8cQXwAosa2K.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568058499111739395,1568058499111739395,2022-09-09 02:07:33 UTC,2022-09-09,02:07:33,+0000,914147090015670272,ksamofaen,Foreign Ministry 🇸🇦,,The Custodian of the Two Holy Mosques @KingSalman extends his condolences to His Majesty King Charles III of the United Kingdom of Great #Britain and Northern Ireland on the death of Her Majesty Queen Elizabeth II. https://t.co/mewB1tai6P,en,['kingsalman'],[],['https://pbs.twimg.com/media/FcLc42KXwAAC_hr.jpg'],2,6,26,['britain'],[],https://twitter.com/KSAmofaEN/status/1568058499111739395,,,1,https://pbs.twimg.com/media/FcLc42KXwAAC_hr.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568056432209154048,1568056432209154048,2022-09-09 01:59:21 UTC,2022-09-09,01:59:21,+0000,1348787083712851968,chinanalyst7110,GRACEFULLY GRACIOUS CHINEDU (GGC),,"Seventy years on the throne: this record may take a very, very long time to equal, not to talk of break!

If her successor, King Charles is already in his ?70's, your guess is as good as mine.

Farewell #QueenElizabethII 
Long live #KingCharles",en,[],[],[],0,0,0,"['queenelizabethii', 'kingcharles']",[],https://twitter.com/chinanalyst7110/status/1568056432209154048,,https://twitter.com/MobilePunch/status/1568051356534964225,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568054345282756609,1567943405493256192,2022-09-09 01:51:03 UTC,2022-09-09,01:51:03,+0000,1498281444938063876,0michaelkenneth,MICHAEL,,"@BBCNews Congratulations to you the new king of England
KING CHARLES III OF ENGLAND
THE ELDEST CHILD OF LATE QUEEN ELIZABETH",en,['bbcnews'],[],[],0,0,0,[],[],https://twitter.com/0MICHAELKENNETH/status/1568054345282756609,,,0,,Nigeria,,,,,,"{'user_id': '612473', 'username': 'BBCNews'}",,,,
1568053759623761920,1568053759623761920,2022-09-09 01:48:43 UTC,2022-09-09,01:48:43,+0000,3609832155,gyefoundation,Gye Nyame Development Foundation🌍,,"Queen Elizabeth, who reigned longer than any other British monarch, has died at 96.

She served for more than 70 years on the throne, and was Queen of Canada and 14 other countries. Her eldest son, Prince Charles, has acceded to the throne as King Charles Ill.

#QueenElizabeth https://t.co/ZTb3gKg1l5",en,[],[],"['https://pbs.twimg.com/media/FcLYlPbWAAE-JsD.jpg', 'https://pbs.twimg.com/media/FcLYlPUXEAAKFR5.jpg']",0,0,0,['queenelizabeth'],[],https://twitter.com/GyeFoundation/status/1568053759623761920,,,1,https://pbs.twimg.com/media/FcLYlPbWAAE-JsD.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568050360002002947,1568050360002002947,2022-09-09 01:35:13 UTC,2022-09-09,01:35:13,+0000,1154739960521605120,kelichaochonogo,Kelicha Ochonogor,,"My condolences to King Charles, the United Kingdom and the entire Commonwealth over the passing of Queen Elizabeth II, the longest reigning monarch in British history.
Rest on Queen Elizabeth II, the lioness. 
#king #queenelizabeth #queen #kingandprince #kingdom #UnitedKingdom https://t.co/ePAfqRZHyV",en,[],[],['https://pbs.twimg.com/media/FcLVfeEXEAUzMMT.jpg'],0,0,0,"['king', 'queenelizabeth', 'queen', 'kingandprince', 'kingdom', 'unitedkingdom']",[],https://twitter.com/KelichaOchonogo/status/1568050360002002947,,,1,https://pbs.twimg.com/media/FcLVfeEXEAUzMMT.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568050315961970689,1568010179199012864,2022-09-09 01:35:02 UTC,2022-09-09,01:35:02,+0000,444377967,1don111,Sanjeet prasad,,@Fred_Flow_fj King Charles,en,['fred_flow_fj'],[],[],0,0,1,[],[],https://twitter.com/1DON111/status/1568050315961970689,,,0,,Nigeria,,,,,,"{'user_id': '1541550179722989568', 'username': 'Fred_Flow_fj'}",,,,
1568049510638669826,1568009084275953665,2022-09-09 01:31:50 UTC,2022-09-09,01:31:50,+0000,945046761319649280,flowerpowernan,annned,,@Gram_Kat He’s King Charles III,en,['gram_kat'],[],[],0,0,0,[],[],https://twitter.com/flowerpowernan/status/1568049510638669826,,,0,,Nigeria,,,,,,"{'user_id': '621179662', 'username': 'Gram_Kat'}",,,,
1568049409094750208,1568039217170907137,2022-09-09 01:31:26 UTC,2022-09-09,01:31:26,+0000,229352116,sandwicheswow,Aaron 👍,,"@piehardpodcast Peter Daicos (King Charles)
Josh Daicos (Prince William)
Nick Daicos (Prince Harry)

Fly is the Governer General",en,['piehardpodcast'],[],[],0,0,2,[],[],https://twitter.com/sandwicheswow/status/1568049409094750208,,,0,,Nigeria,,,,,,"{'user_id': '1131174983718166528', 'username': 'piehardpodcast'}",,,,
1568049356758024193,1568049356758024193,2022-09-09 01:31:14 UTC,2022-09-09,01:31:14,+0000,1463109962415149067,2090_news,2090 News,,A statement issued by His Majesty King Charles III⬇️ https://t.co/4EcrXMmwK8,en,[],[],['https://pbs.twimg.com/media/FcLUk2CWIAEEPgC.jpg'],0,0,0,[],[],https://twitter.com/2090_news/status/1568049356758024193,,,1,https://pbs.twimg.com/media/FcLUk2CWIAEEPgC.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568048315962384386,1568048315962384386,2022-09-09 01:27:06 UTC,2022-09-09,01:27:06,+0000,271090812,murderbag,league of meow meows,,Absolutely wild that it’s 2022 and we got MFers running around called King Charles III.,en,[],[],[],0,0,0,[],[],https://twitter.com/murderbag/status/1568048315962384386,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568047745356685312,1568009371673849856,2022-09-09 01:24:50 UTC,2022-09-09,01:24:50,+0000,225033249,im_not_a_poet,God,,@irikefe_ogaga Canada a former British colony have over 250 ethnic origins per 2016 population yet they are very developed in fact as at today King Charles of England is still the king of Canada,en,['irikefe_ogaga'],[],[],2,0,0,[],[],https://twitter.com/im_not_a_poet/status/1568047745356685312,,,0,,Nigeria,,,,,,"{'user_id': '4207129685', 'username': 'irikefe_ogaga'}",,,,
1568047592164007937,1568047592164007937,2022-09-09 01:24:13 UTC,2022-09-09,01:24:13,+0000,911890383180836864,chizomdillibe,DILLIBE,,"Reading about how the UK had rehearsed for operation London Bridge since 1952 , really speaks a lot about how detailed the UK is . Up to Operation Spring Tide;the ascension of King Charles. Astonishing I must say",en,[],[],[],0,0,0,[],[],https://twitter.com/chiZomDILLIBE/status/1568047592164007937,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568047024657891328,1567982478828384259,2022-09-09 01:21:58 UTC,2022-09-09,01:21:58,+0000,182382701,ingbasrichmante,Ingbas RichMan Tee,,@UTDTrey Manchester United are the first English team to lose a game under the reign of King Charles  IIl😏😏😅,en,['utdtrey'],[],[],0,0,1,[],[],https://twitter.com/IngbasRichmanTe/status/1568047024657891328,,,0,,Nigeria,,,,,,"{'user_id': '896550698543874049', 'username': 'UTDTrey'}",,,,
1568046486415458304,1568046486415458304,2022-09-09 01:19:49 UTC,2022-09-09,01:19:49,+0000,23366600,sanmaz,aries,,@TuckerCarlson are you kidding me. Putting Osborn on.  King Charles...Climate zare,en,['tuckercarlson'],[],[],0,0,0,[],[],https://twitter.com/sanmaz/status/1568046486415458304,,,0,,Nigeria,,,,,,"{'user_id': '22703645', 'username': 'TuckerCarlson'}",,,,
1568045540557856772,1568045540557856772,2022-09-09 01:16:04 UTC,2022-09-09,01:16:04,+0000,1077494660677976064,todaynigernews,Today Nigeria News,,King Charles III pays tribute to his ‘beloved mother’ | News https://t.co/g7Rk9manJO,en,[],['https://todaynigerianews.com/king-charles-iii-pays-tribute-to-his-beloved-mother-news/'],[],0,0,0,[],[],https://twitter.com/todaynigernews/status/1568045540557856772,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568045105029808128,1567937044101357573,2022-09-09 01:14:20 UTC,2022-09-09,01:14:20,+0000,556753677,ezeugovalentine,Dean of Facts,,@mgmoody42 @mmpadellan The Prime Minister called him King Charles III,en,"['mgmoody42', 'mmpadellan']",[],[],0,0,0,[],[],https://twitter.com/EzeugoValentine/status/1568045105029808128,,,0,,Nigeria,,,,,,"{'user_id': '33029207', 'username': 'mgmoody42'}",,,,
1568044498978054145,1568044498978054145,2022-09-09 01:11:56 UTC,2022-09-09,01:11:56,+0000,1077494660677976064,todaynigernews,Today Nigeria News,,Queen dies: Latest updates as King Charles III becomes new monarch https://t.co/WyxOlMOKuM,en,[],['https://todaynigerianews.com/queen-dies-latest-updates-as-king-charles-iii-becomes-new-monarch/'],[],0,0,0,[],[],https://twitter.com/todaynigernews/status/1568044498978054145,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568044418552184832,1568044418552184832,2022-09-09 01:11:36 UTC,2022-09-09,01:11:36,+0000,1144913737721307137,kilo1_z,Kilo,,"Meet King Charles III, the new monarch https://t.co/8Yo0KKDaAe via @FoxPoolNews.com @samsonoppong10 @akuabigbo @Efiaodo1 @ManUtd @NAkufoAddo @JDMahama @Redarmy_Carl @Andydotcom_gh",en,"['samsonoppong10', 'akuabigbo', 'efiaodo1', 'manutd', 'nakufoaddo', 'jdmahama', 'redarmy_carl', 'andydotcom_gh']",['https://foxpoolnews.com/2022/09/09/meet-king-charles-iii-the-new-monarch/'],[],0,0,0,[],[],https://twitter.com/kilo1_z/status/1568044418552184832,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568043781970182145,1568043781970182145,2022-09-09 01:09:05 UTC,2022-09-09,01:09:05,+0000,1259648157698404353,imanelbakry,i,,King Charles : i've been waiting for this one.. TURN IT UP🕺🕺🕺,en,[],[],[],0,0,0,[],[],https://twitter.com/imanelbakry/status/1568043781970182145,,https://twitter.com/RoyalFamily/status/1567936934290329608,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568043596678414343,1568043596678414343,2022-09-09 01:08:20 UTC,2022-09-09,01:08:20,+0000,1567228289655218179,ejiofordrk47,Drk-47,,"My deepest condolences to King Charles, the United Kingdom and the entire Commonwealth over the passing of HM Queen Elizabeth II, the longest reigning monarch in British history.",en,[],[],[],0,0,0,[],[],https://twitter.com/ejiofordrk47/status/1568043596678414343,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568041690648219651,1568041690648219651,2022-09-09 01:00:46 UTC,2022-09-09,01:00:46,+0000,175065897,im_thee_walrus,KnoxHarrington,,"King Charles rn

https://t.co/XxalNFthLO",en,[],['https://youtu.be/YHVN21gYm30'],[],0,0,0,[],[],https://twitter.com/Im_thee_Walrus/status/1568041690648219651,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568041416139620352,1568041416139620352,2022-09-09 00:59:41 UTC,2022-09-09,00:59:41,+0000,1393935214867488768,philosopherjoec,Joe Campbell,,King Charles III?,en,[],[],[],1,0,1,[],[],https://twitter.com/PhilosopherJoeC/status/1568041416139620352,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568040638024744960,1568040638024744960,2022-09-09 00:56:35 UTC,2022-09-09,00:56:35,+0000,1157385543401033728,realsourceng,Reliablesourceng,,Enters King Charles III https://t.co/Mib0QbhEeI,en,[],['https://reliablesourceng.com/enters-king-charles-iii/'],[],0,0,0,[],[],https://twitter.com/RealSourceng/status/1568040638024744960,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568040623772520448,1568040623772520448,2022-09-09 00:56:32 UTC,2022-09-09,00:56:32,+0000,3394436441,kigozimaggie,Maggie Kigozi,,King charles 3 is now here  https://t.co/5pQyWSGh9b,en,[],['https://www.bbc.co.uk/news/uk-59135132.amp'],[],0,1,1,[],[],https://twitter.com/KigoziMaggie/status/1568040623772520448,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568038875167088643,1568038875167088643,2022-09-09 00:49:35 UTC,2022-09-09,00:49:35,+0000,1244589997186887683,jbrown11871,Rand Paul's Neighbor - Typo's are my thing,,"well a big day today. Queen Elizabeth II has died, long live King Charles III and Steve Bannon surrendered to authorities. e, I am clocking out so everyone be nice to one another and again remember to have your republicans spayed or neutered.",en,[],[],[],2,5,49,[],[],https://twitter.com/jbrown11871/status/1568038875167088643,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568037507752656899,1567964080069312512,2022-09-09 00:44:09 UTC,2022-09-09,00:44:09,+0000,1066921226633994241,jane_hurghada1,Jane Anne Seymour👑🌻🇦🇺 🇬🇧 🇪🇬 🌻👑,,"@ProfMMurray Insensitive and ignorant , there were 6 members of the Commonwealth, when HM ascended the throne there are now 54 with 2 waiting to join. 
HM is revered, respected and deeply loved.
Long Live King Charles III, the UK and Commonwealth of Nations.",en,['profmmurray'],[],[],0,3,20,[],[],https://twitter.com/jane_hurghada1/status/1568037507752656899,,,0,,Nigeria,,,,,,"{'user_id': '4560874282', 'username': 'ProfMMurray'}",,,,
1568036523521572865,1351038226581118986,2022-09-09 00:40:14 UTC,2022-09-09,00:40:14,+0000,15659814,gathara,gathara,,"#BREAKING Uncertainty grips troubled UK economy as new monarch, King Charles III, demands absolute loyalty following death of revered mother, Queen Elizabeth II, with Central Bank having to reassure people that cash bearing her portrait remains legal tender for the moment.",en,[],[],[],0,3,17,['breaking'],[],https://twitter.com/gathara/status/1568036523521572865,,,0,,Nigeria,,,,,,"{'user_id': '15659814', 'username': 'gathara'}",,,,
1568036005856395264,1568036005856395264,2022-09-09 00:38:11 UTC,2022-09-09,00:38:11,+0000,1319319614,cooltsquare,King👑Alaric🇨🇲🌎,,King Charles III 👑 🏴󠁧󠁢󠁥󠁮󠁧󠁿 … 73 years old. #RIPQueenElizabeth #KingCharlesIII,en,[],[],[],0,0,1,"['ripqueenelizabeth', 'kingcharlesiii']",[],https://twitter.com/CoolTsquare/status/1568036005856395264,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568034976255430656,1568030080625934336,2022-09-09 00:34:05 UTC,2022-09-09,00:34:05,+0000,1066921226633994241,jane_hurghada1,Jane Anne Seymour👑🌻🇦🇺 🇬🇧 🇪🇬 🌻👑,,"@9NewsAUS Deepest heartfelt condolences to the Royal family, UK and Commonwealth.
Deepest apologies for the inappropriate timing of Bandt.
Long live King Charles III.",en,['9newsaus'],[],[],0,0,13,[],[],https://twitter.com/jane_hurghada1/status/1568034976255430656,,,0,,Nigeria,,,,,,"{'user_id': '22993014', 'username': '9NewsAUS'}",,,,
1568034664656273411,1568034664656273411,2022-09-09 00:32:51 UTC,2022-09-09,00:32:51,+0000,1489394021231431681,benyviola_vizah,Spatercus,,I just hope King Charles doesn't misuse his powers....am having this bad feeling already.,en,[],[],[],1,0,0,[],[],https://twitter.com/Benyviola_vizah/status/1568034664656273411,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568033866828468224,1568033866828468224,2022-09-09 00:29:41 UTC,2022-09-09,00:29:41,+0000,1939706718,mdkashifkhan87,kashif khan,,"I offer my deepest condolences to His Majesty King Charles, the Royal family, and the British people on the passing of Queen Elizabeth II. Her Majesty was such a unique, committed, and deeply respected Head of State. She dedicated her life to serving her nation and people https://t.co/CwTNloo7S7",en,[],[],['https://pbs.twimg.com/media/FcLGfdFXkAMwopB.jpg'],0,0,0,[],[],https://twitter.com/mdkashifkhan87/status/1568033866828468224,,,1,https://pbs.twimg.com/media/FcLGfdFXkAMwopB.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568033092471820290,1568033092471820290,2022-09-09 00:26:36 UTC,2022-09-09,00:26:36,+0000,760969349578518528,kikelomoidowu2,kikkynnikky,,"- Queen Elizabeth II, the UK's longest-reigning monarch, has died at the age of 96.
- She died peacefully at Balmoral Castle on Thursday afternoon, the palace says.
- The Crown passes immediately to her son and heir Charles, who will officially be known as King Charles III. https://t.co/S1Z1ISyFml",en,[],[],"['https://pbs.twimg.com/media/FcLFyC8WAAITVrS.jpg', 'https://pbs.twimg.com/media/FcLFyC4XEAgKhtT.jpg']",0,0,0,[],[],https://twitter.com/kikelomoidowu2/status/1568033092471820290,,,1,https://pbs.twimg.com/media/FcLFyC8WAAITVrS.jpg,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
1568032971315359745,1568032971315359745,2022-09-09 00:26:07 UTC,2022-09-09,00:26:07,+0000,986265495358922756,newsheadquarte1,News Headquarter,,Queen Elizabeth II dies at 96; King Charles III takes the throne https://t.co/0BcmGXDGqI,en,[],['http://dlvr.it/SY18K1'],[],0,0,0,[],[],https://twitter.com/NewsHeadquarte1/status/1568032971315359745,,,0,,Nigeria,,,,,,"{'user_id': None, 'username': None}",,,,
